cell_id,day,donor,cell_type,technology
6a0d9ce8908a,2,31800,EryP,citeseq
a196eb3b104e,3,31800,EryP,citeseq
aa276c1b9ffb,4,13176,EryP,citeseq
f27254bcda02,2,31800,EryP,citeseq
716e814a7aed,4,32606,EryP,citeseq
5b2f79c69e60,3,31800,EryP,citeseq
6fff013268d6,4,32606,EryP,citeseq
c35b666b80aa,4,13176,EryP,citeseq
3866c7141d2f,3,13176,EryP,citeseq
c4ea83b29ee1,4,31800,EryP,citeseq
3719cf1324a8,4,13176,EryP,citeseq
2937aa2e10c5,3,13176,EryP,citeseq
222deef32704,3,31800,EryP,citeseq
68a93607a3ac,2,32606,EryP,citeseq
b76cdf46ef51,3,32606,EryP,citeseq
48f48d27f1b4,2,31800,EryP,citeseq
122a2948159a,3,13176,EryP,citeseq
43d8f17c2eef,4,31800,EryP,citeseq
03abbe1a63be,3,32606,EryP,citeseq
8a6873586943,2,31800,EryP,citeseq
f5a4440917bf,4,32606,EryP,citeseq
6304bbaada1d,2,13176,EryP,citeseq
9c4ce668e847,3,32606,EryP,citeseq
25eb5555d9a4,3,31800,EryP,citeseq
6ed5a9aece5f,2,13176,EryP,citeseq
cd68a7de2fe3,2,13176,EryP,citeseq
7b909a68cbad,4,13176,EryP,citeseq
2fc862f1294f,2,13176,EryP,citeseq
bce9e41b0cd9,4,31800,EryP,citeseq
6bf26a78598e,4,32606,EryP,citeseq
dea9521a76c1,2,32606,EryP,citeseq
1028d25cfff6,4,13176,EryP,citeseq
92b5749623e8,4,32606,EryP,citeseq
2e236d35a9be,3,31800,EryP,citeseq
0eb18c8742cd,4,32606,EryP,citeseq
f384b61c7e34,2,13176,EryP,citeseq
724f319b644c,4,32606,EryP,citeseq
1420c5ed674b,4,31800,EryP,citeseq
0c4766d47374,3,31800,EryP,citeseq
f2637b1ae961,4,13176,EryP,citeseq
b46367ed8475,3,32606,EryP,citeseq
8d1653313d14,3,31800,EryP,citeseq
765c40ee2b37,4,31800,EryP,citeseq
2a6c972f52dd,4,13176,EryP,citeseq
442bffce260f,3,13176,EryP,citeseq
b852e4b473dc,2,31800,EryP,citeseq
5a5ddb6c028b,3,31800,EryP,citeseq
ba00734cc52c,2,32606,EryP,citeseq
6d0965854e1b,4,13176,EryP,citeseq
a6f218665c71,4,13176,EryP,citeseq
ec163a2f01fd,4,32606,EryP,citeseq
5f8f345ed1c1,4,32606,EryP,citeseq
539e128f1b81,2,32606,EryP,citeseq
80ecda60d6d7,4,13176,EryP,citeseq
0e69864d001f,2,13176,EryP,citeseq
3ff245f7786c,2,31800,EryP,citeseq
6dea120b4fce,3,31800,EryP,citeseq
2197d2eb72c3,2,32606,EryP,citeseq
95f2ce0e3a87,4,13176,EryP,citeseq
d01185a9683c,4,13176,EryP,citeseq
38faf68b39b4,2,32606,EryP,citeseq
0a68a7c27d85,3,31800,EryP,citeseq
69875e45c25a,3,13176,EryP,citeseq
843e8e2a8116,3,31800,EryP,citeseq
e1030298e793,4,13176,EryP,citeseq
418c5c7ad246,3,31800,EryP,citeseq
36437531a0e9,3,13176,EryP,citeseq
78e7abb46162,3,32606,EryP,citeseq
1f1b16f2c2b0,4,32606,EryP,citeseq
8bb7b3f5a9f8,4,32606,EryP,citeseq
d5213706e484,2,32606,EryP,citeseq
b839f6745061,4,32606,EryP,citeseq
7b91a086cf20,3,32606,EryP,citeseq
93381ba8f17e,2,13176,EryP,citeseq
3324af4e429e,2,13176,EryP,citeseq
089df9833107,3,32606,EryP,citeseq
b4e87896d7e8,2,31800,EryP,citeseq
8066e44ea161,3,13176,EryP,citeseq
79c764eca4e2,4,13176,EryP,citeseq
4ffdc9018b77,4,31800,EryP,citeseq
9ff3195e8e69,4,31800,EryP,citeseq
7339e72db6cd,4,32606,EryP,citeseq
adea1528fd1a,4,32606,EryP,citeseq
87aad6525188,2,13176,EryP,citeseq
8d92da6e14f2,2,31800,EryP,citeseq
538bd2740602,4,32606,EryP,citeseq
bdf0e6a611b1,2,13176,EryP,citeseq
0cdda7c32a9c,3,13176,EryP,citeseq
5905d15c234d,4,31800,EryP,citeseq
3cca402bd39c,4,31800,EryP,citeseq
ae0780028c48,4,13176,EryP,citeseq
70262edb5aae,4,31800,EryP,citeseq
3da7ad354aae,3,32606,EryP,citeseq
44bd0820981e,4,32606,EryP,citeseq
7985f7c9d244,3,13176,EryP,citeseq
7312e6e621aa,4,31800,EryP,citeseq
c19be8c58a6e,2,32606,EryP,citeseq
782ace3379d1,4,13176,EryP,citeseq
2f16bc29c9ae,4,32606,EryP,citeseq
20288308d566,4,32606,EryP,citeseq
bb974223a286,3,32606,EryP,citeseq
667dda89a8e5,2,31800,EryP,citeseq
42da4ab99436,2,32606,EryP,citeseq
22952723b6fd,4,32606,EryP,citeseq
dc33db8b968f,2,13176,EryP,citeseq
bd75497558ca,3,31800,EryP,citeseq
f62007ee1dc5,4,13176,EryP,citeseq
7f0d6d69a941,2,13176,EryP,citeseq
d472b04736c3,3,31800,EryP,citeseq
f22ad215933d,3,13176,EryP,citeseq
aa5f90360aa1,4,32606,EryP,citeseq
5f841526b88c,3,13176,EryP,citeseq
2a99fba4b7a1,3,31800,EryP,citeseq
7d75b17fac72,2,13176,EryP,citeseq
b785a391b66c,4,13176,EryP,citeseq
925147f9cb84,4,32606,EryP,citeseq
72f58b8489b5,3,31800,EryP,citeseq
f4f779cf83cf,2,32606,EryP,citeseq
28e026d74015,3,31800,EryP,citeseq
e14b39cf8b86,2,32606,EryP,citeseq
d3de57979852,3,32606,EryP,citeseq
b63c79ed7e79,4,13176,EryP,citeseq
03607a697801,2,13176,EryP,citeseq
f79250a289af,2,13176,EryP,citeseq
6c756ced5e99,3,31800,EryP,citeseq
b442927b89c5,3,13176,EryP,citeseq
2085664ac81a,3,31800,EryP,citeseq
d8444eb089ea,4,32606,EryP,citeseq
86a03ab75719,2,31800,EryP,citeseq
7ec3866e740a,4,13176,EryP,citeseq
dc2f7f8de2f5,2,13176,EryP,citeseq
402e12cfcc22,4,13176,EryP,citeseq
ff1fa228f67f,4,32606,EryP,citeseq
14db5e246178,4,13176,EryP,citeseq
8976f9e8f7c2,3,13176,EryP,citeseq
87aa071d1af8,4,32606,EryP,citeseq
6306d5318478,3,13176,EryP,citeseq
3de6fb515678,3,13176,EryP,citeseq
4895c460b9c6,2,32606,EryP,citeseq
62a1f78099da,3,32606,EryP,citeseq
5c2e2f459be1,3,13176,EryP,citeseq
f86f7b5caa04,3,31800,EryP,citeseq
e5c789365902,3,31800,EryP,citeseq
7653796143c6,3,32606,EryP,citeseq
8094012d6b69,2,13176,EryP,citeseq
9f3db5bc6ef7,4,31800,EryP,citeseq
058dcb3bc18d,2,32606,EryP,citeseq
01805313d56b,3,13176,EryP,citeseq
d9378c1382da,4,31800,EryP,citeseq
40c87ea27d3f,3,31800,EryP,citeseq
f4ba4c03d7f3,3,32606,EryP,citeseq
e46e2a28fecc,2,31800,EryP,citeseq
a1b2caa1b54f,3,32606,EryP,citeseq
200fb496cc68,3,13176,EryP,citeseq
3c157083be2d,3,31800,EryP,citeseq
94ad36a27b9f,2,13176,EryP,citeseq
803b3bec81ac,3,31800,EryP,citeseq
5c28f11570eb,4,31800,EryP,citeseq
c03db4cc0a5c,4,31800,EryP,citeseq
52ddd26181e5,2,31800,EryP,citeseq
973a8644cb9c,2,31800,EryP,citeseq
7134aef42b53,4,13176,EryP,citeseq
d8a1985cc5c7,2,31800,EryP,citeseq
11d338b3a8ed,4,13176,EryP,citeseq
e2502c6e2475,4,13176,EryP,citeseq
ec152fbdb0bb,4,32606,EryP,citeseq
fcbb9d619c4b,3,32606,EryP,citeseq
de3caa6e1ea9,2,31800,EryP,citeseq
b7b44f1869db,2,31800,EryP,citeseq
b0370bc3c607,4,32606,EryP,citeseq
2633a4f2f83a,4,13176,EryP,citeseq
c6323342cb78,4,32606,EryP,citeseq
5f961a309334,3,32606,EryP,citeseq
65cfae813a5a,3,13176,EryP,citeseq
8de3d925cc30,4,32606,EryP,citeseq
0ee58d083176,2,13176,EryP,citeseq
46fbde01ea5b,2,31800,EryP,citeseq
61dea15bf734,4,32606,EryP,citeseq
eb12582c8f80,4,13176,EryP,citeseq
fcdc2a395132,4,31800,EryP,citeseq
a556bdaaa191,4,31800,EryP,citeseq
28d3bf6036df,3,31800,EryP,citeseq
e078b7f79f4b,4,32606,EryP,citeseq
454e2bd979d8,4,32606,EryP,citeseq
e7fd445f2c4c,4,32606,EryP,citeseq
66b4a9b6078e,4,32606,EryP,citeseq
ffc4bc3332a3,2,31800,EryP,citeseq
23d326652735,4,31800,EryP,citeseq
c0c6f6999634,3,13176,EryP,citeseq
01b22f168909,4,13176,EryP,citeseq
fb504a83bfc4,4,31800,EryP,citeseq
0d32043193d4,4,13176,EryP,citeseq
2c7c305cfa4d,2,31800,EryP,citeseq
aa1a091f3a24,2,31800,EryP,citeseq
ec4cc995b039,4,32606,EryP,citeseq
24b57fb9430c,3,13176,EryP,citeseq
be645289c85a,2,31800,EryP,citeseq
4ca968adb4b4,4,31800,EryP,citeseq
f431dbc74edd,2,32606,EryP,citeseq
4ce166dacf7c,2,32606,EryP,citeseq
752d1e75f805,3,32606,EryP,citeseq
155fb2b9cfcc,3,31800,EryP,citeseq
9c07a3792d49,4,13176,EryP,citeseq
bf142ffb8604,2,32606,EryP,citeseq
e2971995ec2e,2,32606,EryP,citeseq
e52c16b65467,2,13176,EryP,citeseq
bc7ff73de27d,4,31800,EryP,citeseq
8de4a2bffd64,2,32606,EryP,citeseq
8647e1436441,3,32606,EryP,citeseq
d87ad1d49e71,4,31800,EryP,citeseq
73032eb49620,3,13176,EryP,citeseq
a206cb904fa7,3,32606,EryP,citeseq
2a8d40558329,4,32606,EryP,citeseq
fa54d5f069ed,4,31800,EryP,citeseq
877327ac8837,4,32606,EryP,citeseq
1976686eeb1b,3,31800,EryP,citeseq
2074b7bb5586,3,31800,EryP,citeseq
eae7b4e5a7cd,4,31800,EryP,citeseq
21a44ff0210e,3,31800,EryP,citeseq
2832d5eb3e85,2,13176,EryP,citeseq
148492087e8f,4,31800,EryP,citeseq
a21a5d5a90f5,2,31800,EryP,citeseq
c845bedf31d3,4,31800,EryP,citeseq
be62d25568ea,4,31800,EryP,citeseq
205fa1dc3dc8,3,31800,EryP,citeseq
17253eece546,3,13176,EryP,citeseq
b3bc04ce1d6b,2,32606,EryP,citeseq
348fa31d28b5,4,32606,EryP,citeseq
9dce03d5efb1,2,13176,EryP,citeseq
fc07a8f7020d,4,31800,EryP,citeseq
28e23f11dee1,4,32606,EryP,citeseq
c669b08da9d5,2,31800,EryP,citeseq
caea3523285a,4,31800,EryP,citeseq
e7e52e07f4be,4,13176,EryP,citeseq
18c1492dd1b5,4,32606,EryP,citeseq
b3d7b3b45fc6,3,32606,EryP,citeseq
f5885992a70d,4,13176,EryP,citeseq
894828c3066e,3,13176,EryP,citeseq
019cb2d79bfd,4,31800,EryP,citeseq
5d2b3baecb19,3,32606,EryP,citeseq
eb655304306a,3,31800,EryP,citeseq
f1436204b074,3,31800,EryP,citeseq
54c40dcd94ad,2,13176,EryP,citeseq
4ab6396f2362,4,13176,EryP,citeseq
f389cc1e34db,3,31800,EryP,citeseq
9a833e7f872a,4,13176,EryP,citeseq
9c35982c8a1e,2,32606,EryP,citeseq
74e1456e4537,4,32606,EryP,citeseq
f729bb077b2c,4,31800,EryP,citeseq
35f4cc9a1dc6,2,31800,EryP,citeseq
31be87bb4233,4,31800,EryP,citeseq
2d9f1bbcc0f3,3,13176,EryP,citeseq
590fcb651030,4,32606,EryP,citeseq
075bfa197c3e,3,32606,EryP,citeseq
a81c5a64f411,4,13176,EryP,citeseq
6cde576845dc,2,32606,EryP,citeseq
a5ad66c8d124,3,31800,EryP,citeseq
201c1fc4fc3b,2,13176,EryP,citeseq
d3a5c8c6a8ee,4,31800,EryP,citeseq
a79a346a8e4a,4,32606,EryP,citeseq
a75f9b157050,4,32606,EryP,citeseq
0a70e77ecdf1,3,13176,EryP,citeseq
292cae491981,3,13176,EryP,citeseq
9116dda365c2,4,13176,EryP,citeseq
445201f0da85,2,13176,EryP,citeseq
200ce47829f4,4,31800,EryP,citeseq
ccff95d8c685,3,13176,EryP,citeseq
13baca149b8d,4,13176,EryP,citeseq
f394d6e05b39,3,31800,EryP,citeseq
6091f12f5903,4,32606,EryP,citeseq
3cece9af009d,2,32606,EryP,citeseq
f129495c99b3,3,31800,EryP,citeseq
ff7ce2f18b31,3,32606,EryP,citeseq
6a7d295a3069,4,13176,EryP,citeseq
7d851c9b0759,4,32606,EryP,citeseq
830f457ff275,4,31800,EryP,citeseq
bec6f550fc83,2,13176,EryP,citeseq
432c336424c3,3,13176,EryP,citeseq
17b6c062b897,2,32606,EryP,citeseq
dc1fa4ee4423,4,32606,EryP,citeseq
fed1ff9571ac,3,32606,EryP,citeseq
a2b71e188901,2,31800,EryP,citeseq
8663f1200ec5,2,32606,EryP,citeseq
a22c479dc1fd,4,32606,EryP,citeseq
9d79714d2b8c,4,13176,EryP,citeseq
eaeb6124248f,4,13176,EryP,citeseq
10486dfc5b65,4,13176,EryP,citeseq
20f4b50f3222,4,31800,EryP,citeseq
e40a266bfc60,2,13176,EryP,citeseq
9176f1695e4e,2,32606,EryP,citeseq
28672836d237,2,31800,EryP,citeseq
561af80c3a7a,4,31800,EryP,citeseq
d415556918bd,3,31800,EryP,citeseq
7ccf1ebd0219,3,32606,EryP,citeseq
eb65b0e2bf81,4,13176,EryP,citeseq
d641ab846fd5,4,31800,EryP,citeseq
695024fbead2,4,31800,EryP,citeseq
bcec9a76e051,4,31800,EryP,citeseq
1d0f5d6210e7,4,13176,EryP,citeseq
030ed57fa91e,4,32606,EryP,citeseq
3fbd53c7cd3a,4,31800,EryP,citeseq
f7d148ab3765,4,32606,EryP,citeseq
4464d88c72c4,3,13176,EryP,citeseq
7a3785a10e0b,4,32606,EryP,citeseq
9d928117dea9,4,31800,EryP,citeseq
62b7f4713db8,3,32606,EryP,citeseq
4dbc16a87b5e,2,31800,EryP,citeseq
4051d667133d,2,32606,EryP,citeseq
50fee6b7c8e5,2,32606,EryP,citeseq
fdd299ebae8d,4,13176,EryP,citeseq
64e8c5fca438,4,31800,EryP,citeseq
30990ddaf721,4,31800,EryP,citeseq
1e19d8bd52ec,3,32606,EryP,citeseq
4bf8178a6a46,3,31800,EryP,citeseq
16f269e67acd,2,31800,EryP,citeseq
62c4a197a642,3,13176,EryP,citeseq
79f4d0df6832,3,32606,EryP,citeseq
e9a01d3983d2,3,13176,EryP,citeseq
7e5d54233dde,3,13176,EryP,citeseq
da18871c568d,3,31800,EryP,citeseq
61808fdddf33,4,32606,EryP,citeseq
e5828a963dc6,4,32606,EryP,citeseq
3ac7728aa1bb,4,31800,EryP,citeseq
9068027e7756,3,13176,EryP,citeseq
f8032ad36a14,3,13176,EryP,citeseq
ddeb9d0de577,3,13176,EryP,citeseq
7f4bc942cb09,3,32606,EryP,citeseq
9fee753eb188,4,31800,EryP,citeseq
6079e9da2b40,2,32606,EryP,citeseq
36efa6f56c2b,4,13176,EryP,citeseq
ac8eb89eafeb,2,13176,EryP,citeseq
a07ddcc00ba0,4,32606,EryP,citeseq
77b844a59129,2,13176,EryP,citeseq
15d95b57d010,2,31800,EryP,citeseq
6a92083a7eb6,2,31800,EryP,citeseq
4c4663a16926,4,32606,EryP,citeseq
257fd95bb5a9,3,13176,EryP,citeseq
5135b39e0600,2,31800,EryP,citeseq
0a3868533d83,2,32606,EryP,citeseq
2bd1e1b54b89,4,13176,EryP,citeseq
a6abea6ad4a4,4,31800,EryP,citeseq
5d64fdbf296b,2,31800,EryP,citeseq
0682049cbe6a,2,32606,EryP,citeseq
0c7b5f91848e,4,31800,EryP,citeseq
3d6776af9f0c,4,32606,EryP,citeseq
85337cbb16ad,2,31800,EryP,citeseq
64bc967f0577,2,32606,EryP,citeseq
d8f2c92e5652,4,13176,EryP,citeseq
86dabd0d8baf,4,13176,EryP,citeseq
0049f9be664d,3,31800,EryP,citeseq
b7c6fe10ff58,4,13176,EryP,citeseq
711ce8d18ee1,4,32606,EryP,citeseq
929a75213cc9,2,31800,EryP,citeseq
0caa44870b09,3,13176,EryP,citeseq
de4cdd4fcc5f,4,32606,EryP,citeseq
ad155b267f95,4,32606,EryP,citeseq
1a6d0422c167,4,32606,EryP,citeseq
bb4b88585bb4,3,31800,EryP,citeseq
de629dc35700,2,32606,EryP,citeseq
1712212f647b,3,13176,EryP,citeseq
1ae536ac19ee,4,31800,EryP,citeseq
3ac7f326c8fc,4,32606,EryP,citeseq
68a4f58e4ec4,2,31800,EryP,citeseq
88173ee9433c,4,32606,EryP,citeseq
f0c06cc24490,2,31800,EryP,citeseq
45642f9a2ff0,4,31800,EryP,citeseq
290722b47a8a,3,13176,EryP,citeseq
da992fc47e37,2,31800,EryP,citeseq
6fb67d761682,3,13176,EryP,citeseq
ebdfd5f2e6fa,4,13176,EryP,citeseq
09a5f83b8ccd,3,13176,EryP,citeseq
48de9c931940,2,31800,EryP,citeseq
e1b09a7fa579,3,13176,EryP,citeseq
5589b063ffd2,3,31800,EryP,citeseq
de8d4e213e47,4,31800,EryP,citeseq
cc1183749295,2,31800,EryP,citeseq
a14f5d3060c8,3,32606,EryP,citeseq
91d6a9e411a2,4,31800,EryP,citeseq
8b229c8a562c,4,32606,EryP,citeseq
7bc94cdd00a6,4,13176,EryP,citeseq
6d18b2f1e3b7,2,13176,EryP,citeseq
16e6423b9f97,4,32606,EryP,citeseq
c45d015afad9,4,32606,EryP,citeseq
08f0b62ea36a,4,32606,EryP,citeseq
19874a013330,4,13176,EryP,citeseq
5413e15b3344,2,31800,EryP,citeseq
f49c1fafcefe,3,32606,EryP,citeseq
5746e9d2360f,4,32606,EryP,citeseq
35cda9f3d3c8,3,13176,EryP,citeseq
291638cbd917,2,32606,EryP,citeseq
eeb49c2fe537,3,13176,EryP,citeseq
4eae68c04ae6,4,32606,EryP,citeseq
df2c9f914e1f,2,13176,EryP,citeseq
7768ebea6716,4,32606,EryP,citeseq
ecaba5b28046,4,32606,EryP,citeseq
014ac53bd1a3,3,13176,EryP,citeseq
50a9e03f7f06,3,31800,EryP,citeseq
2c60cd7993af,4,32606,EryP,citeseq
f1f705d24b95,3,31800,EryP,citeseq
5a3f35df452a,4,13176,EryP,citeseq
1cb208b9ba33,2,13176,EryP,citeseq
b9b56c7304aa,4,32606,EryP,citeseq
4f2965f07d33,3,13176,EryP,citeseq
bee9001c3d74,4,32606,EryP,citeseq
5243729a87d1,4,31800,EryP,citeseq
413ea35cdd05,4,31800,EryP,citeseq
e455be12de07,4,31800,EryP,citeseq
0fc9b9e4395e,3,32606,EryP,citeseq
8ccaaa91582f,3,13176,EryP,citeseq
dbfc0a917890,2,32606,EryP,citeseq
de0f864bcaf6,4,13176,EryP,citeseq
8760fd37d7ba,4,13176,EryP,citeseq
c36e5a160878,3,13176,EryP,citeseq
285cead1488c,3,13176,EryP,citeseq
484829fd4a37,3,13176,EryP,citeseq
9ce4cd097862,4,13176,EryP,citeseq
3b7b352eeace,4,13176,EryP,citeseq
a6732eae28e0,4,31800,EryP,citeseq
6cef4f7d1d27,3,31800,EryP,citeseq
300e8d737ee1,2,31800,EryP,citeseq
b8428ac6c1b6,4,13176,EryP,citeseq
345395f726e6,3,31800,EryP,citeseq
dbe0db9d5d0b,3,32606,EryP,citeseq
e93ce2d5a95e,4,32606,EryP,citeseq
a08a66001bd9,2,32606,EryP,citeseq
e7d2bbebb1df,4,32606,EryP,citeseq
e81db6055f27,2,32606,EryP,citeseq
b9b55422d474,2,31800,EryP,citeseq
d0e6b7957c3b,4,31800,EryP,citeseq
449627211046,3,13176,EryP,citeseq
43a93e13131f,3,31800,EryP,citeseq
8b1a191826bf,4,13176,EryP,citeseq
544e7b533eea,4,13176,EryP,citeseq
e2fe80b33a48,2,13176,EryP,citeseq
85300beb6e74,4,31800,EryP,citeseq
c2b8afa261a9,4,32606,EryP,citeseq
4aa4bccc8eb5,3,13176,EryP,citeseq
3ba7479453b5,4,31800,EryP,citeseq
7baca511b1d3,3,13176,EryP,citeseq
9fbbc521f156,3,13176,EryP,citeseq
9db7588e97b4,2,32606,EryP,citeseq
9b770ec089cd,3,32606,EryP,citeseq
59ec867540c0,3,31800,EryP,citeseq
19a1c28d5531,3,32606,EryP,citeseq
2a21aa40d6fc,2,31800,EryP,citeseq
e1562d121141,4,31800,EryP,citeseq
7fb1a748cbe2,2,31800,EryP,citeseq
d093ab6ebf35,4,31800,EryP,citeseq
b25ea129d92f,3,13176,EryP,citeseq
612fee729a0a,3,13176,EryP,citeseq
8e6de30134f7,2,31800,EryP,citeseq
6bbc92aabd9f,2,13176,EryP,citeseq
3d96b89fd392,2,31800,EryP,citeseq
fb5625707fbc,2,31800,EryP,citeseq
f9522870af20,4,31800,EryP,citeseq
76ef2ea74ca9,3,13176,EryP,citeseq
e25d85859764,4,31800,EryP,citeseq
28ab13a8f579,4,32606,EryP,citeseq
1cd8959ac260,4,32606,EryP,citeseq
995a886e3ac1,4,32606,EryP,citeseq
0b6ad2e341b4,4,32606,EryP,citeseq
966b03556cb5,4,31800,EryP,citeseq
465177b73957,4,31800,EryP,citeseq
b94d2b0b5464,2,31800,EryP,citeseq
81e4ebef7f4a,4,31800,EryP,citeseq
e48be8d00986,4,31800,EryP,citeseq
23e28f419523,2,32606,EryP,citeseq
133333c57d76,2,13176,EryP,citeseq
1dd28bfb0674,3,31800,EryP,citeseq
67c9cbcdb417,2,32606,EryP,citeseq
a6491a054fca,2,32606,EryP,citeseq
b36fd706d790,2,32606,EryP,citeseq
c1a37c800946,4,31800,EryP,citeseq
ab589ddc7ce2,4,13176,EryP,citeseq
72982719968b,4,31800,EryP,citeseq
58aeecf079e8,4,31800,EryP,citeseq
eeddce21f12a,4,13176,EryP,citeseq
0d6b04acef5e,3,32606,EryP,citeseq
0eb09b8d16d5,3,31800,EryP,citeseq
ec3773f7cb53,2,32606,EryP,citeseq
1591ad8021ff,3,13176,EryP,citeseq
3332b29c659e,4,32606,EryP,citeseq
5dcd092bf9fe,4,31800,EryP,citeseq
11e97acb2086,4,31800,EryP,citeseq
37b89577c4bc,2,13176,EryP,citeseq
aa404bf4584e,2,13176,EryP,citeseq
a57f22697b19,3,32606,EryP,citeseq
7cc32ae0f049,2,32606,EryP,citeseq
eeea6a7c732f,4,32606,EryP,citeseq
1f8e1317c2ad,3,13176,EryP,citeseq
f080f2f5558f,3,13176,EryP,citeseq
4c512141c477,4,13176,EryP,citeseq
deb86836d356,4,32606,EryP,citeseq
961d700cab40,4,13176,EryP,citeseq
460c709cb11f,3,13176,EryP,citeseq
514fcd577b98,4,32606,EryP,citeseq
6ee497a8b9e7,4,13176,EryP,citeseq
002cb0136192,2,13176,EryP,citeseq
2f8fa1e0722e,4,31800,EryP,citeseq
9676018fe607,2,31800,EryP,citeseq
6d552ff47b78,3,32606,EryP,citeseq
5b62b03db1ae,2,32606,EryP,citeseq
f7fc5aed880f,4,31800,EryP,citeseq
2be30d226a50,3,13176,EryP,citeseq
ecba6a394140,4,13176,EryP,citeseq
49d109af2d78,2,32606,EryP,citeseq
265eb3a02eb6,4,32606,EryP,citeseq
a8b3c2e24b6d,3,13176,EryP,citeseq
6ffb947c9dbf,4,32606,EryP,citeseq
66e2460cb794,3,31800,EryP,citeseq
dece5b80aced,3,13176,EryP,citeseq
68316097030b,2,31800,EryP,citeseq
af0c820d499d,4,13176,EryP,citeseq
b0025aeaf274,4,13176,EryP,citeseq
b931c6ac69cd,2,32606,EryP,citeseq
43c56f9dff8a,2,31800,EryP,citeseq
102f76f203d1,2,31800,EryP,citeseq
d737b9370c7f,2,31800,EryP,citeseq
8a2305ab121c,3,13176,EryP,citeseq
9d5b9df7b4d7,4,32606,EryP,citeseq
d700ebda1837,2,31800,EryP,citeseq
132c69575e33,4,31800,EryP,citeseq
a2108c9377fd,4,13176,EryP,citeseq
7623762a18eb,4,31800,EryP,citeseq
5fb14f4bc4b0,3,13176,EryP,citeseq
9fb64172a3d8,3,13176,EryP,citeseq
e0bf48d170b0,3,32606,EryP,citeseq
59170eb00f46,4,31800,EryP,citeseq
557c2f621755,3,32606,EryP,citeseq
f0d8d229b6db,2,13176,EryP,citeseq
ad9aba80914a,3,32606,EryP,citeseq
297708f1171e,3,31800,EryP,citeseq
d29d26b2a9d0,2,31800,EryP,citeseq
cbd5a7b4bb58,3,31800,EryP,citeseq
79e089eb7c97,4,32606,EryP,citeseq
71899028ca0c,3,31800,EryP,citeseq
f9a26018d37f,2,31800,EryP,citeseq
3b8bef25966e,3,31800,EryP,citeseq
3d3c2189a2f2,2,31800,EryP,citeseq
31eab87f7485,3,32606,EryP,citeseq
95cd029d7586,3,32606,EryP,citeseq
49e5d4723803,2,13176,EryP,citeseq
2724950df679,3,13176,EryP,citeseq
a25b82661e16,3,31800,EryP,citeseq
55a2dc49c44b,3,31800,EryP,citeseq
619ec69d0ded,3,13176,EryP,citeseq
410657857660,4,32606,EryP,citeseq
16b452b5cdc6,3,31800,EryP,citeseq
73fbcf8cc052,4,31800,EryP,citeseq
b2fc69b3051b,4,32606,EryP,citeseq
1d3793d98644,3,31800,EryP,citeseq
3a6c142bca28,2,31800,EryP,citeseq
034b30e582c3,4,31800,EryP,citeseq
fd07aa93e888,4,13176,EryP,citeseq
f71cb9754271,3,32606,EryP,citeseq
e90f87ef4b6b,2,32606,EryP,citeseq
25f37758be7d,4,32606,EryP,citeseq
89a4a1f0b3c1,3,31800,EryP,citeseq
b1fd112a023e,4,13176,EryP,citeseq
e7b52028d1fc,2,13176,EryP,citeseq
14eb0b93a25a,2,32606,EryP,citeseq
dfbeb5aca36a,4,13176,EryP,citeseq
7fc3887fedd1,4,13176,EryP,citeseq
ad389a6ae0e8,4,31800,EryP,citeseq
d0b77b655bc9,4,31800,EryP,citeseq
83ce9db1e509,4,13176,EryP,citeseq
265ca6a18bb8,3,13176,EryP,citeseq
a18f1fe58911,4,13176,EryP,citeseq
4e5f09890ab8,2,32606,EryP,citeseq
b4b07b85a564,3,31800,EryP,citeseq
f6b147466e73,4,31800,EryP,citeseq
02b6013aa016,3,32606,EryP,citeseq
da1de19beaa4,4,31800,EryP,citeseq
3f1b4bd13d3e,2,13176,EryP,citeseq
b0f6c9e27404,4,32606,EryP,citeseq
01a68c692771,2,32606,EryP,citeseq
4558a652f4ee,3,31800,EryP,citeseq
a5826ee8ecab,4,31800,EryP,citeseq
7d3711ea13c2,4,31800,EryP,citeseq
a7775370828d,3,13176,EryP,citeseq
d9c668a07d92,4,31800,EryP,citeseq
c5e57c025ea0,2,31800,EryP,citeseq
3124234ec485,2,31800,EryP,citeseq
865aa99e469f,4,13176,EryP,citeseq
1ab19146acb3,2,32606,EryP,citeseq
4b04e83ab919,4,31800,EryP,citeseq
d79f8f50958b,4,32606,EryP,citeseq
1b27914d6417,3,13176,EryP,citeseq
40fc966c8105,4,31800,EryP,citeseq
daddaa96d63e,3,13176,EryP,citeseq
ba93c0c35b2a,4,31800,EryP,citeseq
de8795b64b4c,4,31800,EryP,citeseq
1c71c5b3e413,2,31800,EryP,citeseq
99b516199318,3,32606,EryP,citeseq
18dc112c064b,3,32606,EryP,citeseq
41ffc6c6b651,4,32606,EryP,citeseq
b819a267190e,3,13176,EryP,citeseq
d97d80c14c0c,3,32606,EryP,citeseq
759f95efd266,4,32606,EryP,citeseq
072601493111,4,13176,EryP,citeseq
22b314603458,4,31800,EryP,citeseq
08c778c597d1,2,31800,EryP,citeseq
423b2ffe22b1,2,32606,EryP,citeseq
d72318b98a21,3,13176,EryP,citeseq
a28570ef8e8c,2,31800,EryP,citeseq
ff1d4ea4064c,3,32606,EryP,citeseq
